"db_name,""video_id"",""site_id"",""webroot"",""bc_id"""
repsites_inkling,63,0,webroot_common,"2238366370001"
repsites_inkling,74,200,webroot_inkling,"6372028558112"
repsites_itworks,56,0,webroot_common,"2260747885001"
repsites_itworks,57,0,webroot_common,"2257907812001"
repsites_itworks,58,0,webroot_common,"2243502796001"
repsites_itworks,59,0,webroot_common,"2228795631001"
repsites_itworks,60,0,webroot_common,"2238354953001"
repsites_itworks,61,0,webroot_common,"2243502794001"
repsites_itworks,62,0,webroot_common,"2224169856001"
repsites_itworks,63,0,webroot_common,"2238366370001"
repsites_jbloom,56,0,webroot_common,"2260747885001"
repsites_jbloom,57,0,webroot_common,"2257907812001"
repsites_jbloom,58,0,webroot_common,"2243502796001"
repsites_jbloom,59,0,webroot_common,"2228795631001"
repsites_jbloom,60,0,webroot_common,"2238354953001"
repsites_jbloom,61,0,webroot_common,"2243502794001"
repsites_jbloom,62,0,webroot_common,"2224169856001"
repsites_jbloom,63,0,webroot_common,"2238366370001"
repsites_juiceplus,56,0,webroot_common,"2260747885001"
repsites_juiceplus,57,0,webroot_common,"2257907812001"
repsites_juiceplus,58,0,webroot_common,"2243502796001"
repsites_juiceplus,59,0,webroot_common,"2228795631001"
repsites_juiceplus,60,0,webroot_common,"2238354953001"
repsites_juiceplus,61,0,webroot_common,"2243502794001"
repsites_juiceplus,62,0,webroot_common,"2224169856001"
repsites_juiceplus,63,0,webroot_common,"2238366370001"
repsites_juuva,56,0,webroot_common,"2260747885001"
repsites_juuva,57,0,webroot_common,"2257907812001"
repsites_juuva,58,0,webroot_common,"2243502796001"
repsites_juuva,59,0,webroot_common,"2228795631001"
repsites_juuva,60,0,webroot_common,"2238354953001"
repsites_juuva,61,0,webroot_common,"2243502794001"
repsites_juuva,62,0,webroot_common,"2224169856001"
repsites_juuva,63,0,webroot_common,"2238366370001"
repsites_juuva,67,47,webroot_juuva,"6004222339001"
repsites_juuva,72,47,webroot_juuva,"6010859432001"
repsites_juuva,73,47,webroot_juuva,"6012810080001"
repsites_juuva,77,47,webroot_juuva,"6049694070001"
repsites_juuva,78,47,webroot_juuva,"6058489907001"
repsites_juuva,82,47,webroot_juuva,"6075916811001"
repsites_juuva,84,47,webroot_juuva,"6077495190001"
repsites_juuva,86,47,webroot_juuva,"6078778057001"
repsites_juuva,90,47,webroot_juuva,"6084720929001"
repsites_juuva,95,47,webroot_juuva,"6093018270001"
repsites_juuva,106,47,webroot_juuva,"6115763145001"
repsites_juuva,116,47,webroot_juuva,"6134785501001"
repsites_juuva,118,47,webroot_juuva,"6134805164001"
repsites_juuva,119,47,webroot_juuva,"6134836506001"
repsites_juuva,120,47,webroot_juuva,"6134863801001"
repsites_juuva,122,47,webroot_juuva,"6135846775001"
repsites_juuva,123,47,webroot_juuva,"6135852658001"
repsites_juuva,141,47,webroot_juuva,"6151973044001"
repsites_juuva,147,47,webroot_juuva,"6157066120001"
repsites_juuva,150,47,webroot_juuva,"6158675613001"
repsites_juuva,151,47,webroot_juuva,"6160367519001"
repsites_juuva,152,47,webroot_juuva,"6160980158001"
repsites_juuva,157,47,webroot_juuva,"6167289814001"
repsites_juuva,168,47,webroot_juuva,"6188038990001"
repsites_juuva,169,47,webroot_juuva,"6188032141001"
repsites_juuva,171,47,webroot_juuva,"6188296433001"
repsites_juuva,176,47,webroot_juuva,"6195431737001"
repsites_juuva,295,47,webroot_juuva,"6311958537112"
repsites_juuva,306,47,webroot_juuva,"6315580175112"
repsites_juuva,313,47,webroot_juuva,"6317100174112"
repsites_juuva,317,47,webroot_juuva,"6318682656112"
repsites_juuva,321,47,webroot_juuva,"6319750799112"
repsites_juuva,325,47,webroot_juuva,"6320939400112"
repsites_juuva,332,47,webroot_juuva,"6323604695112"
repsites_juuva,387,47,webroot_juuva,"6347277634112"
repsites_juuva,388,47,webroot_juuva,"6347709833112"
repsites_juuva,390,47,webroot_juuva,"6348225895112"
repsites_juuva,392,47,webroot_juuva,"6349759033112"
repsites_juuva,395,47,webroot_juuva,"6350634608112"
repsites_juuva,398,47,webroot_juuva,"6352435192112"
repsites_juuva,410,47,webroot_juuva,"6358109743112"
repsites_juuva,421,47,webroot_juuva,"6363002807112"
repsites_juuva,423,47,webroot_juuva,"6363297256112"
repsites_juuva,425,47,webroot_juuva,"6363615390112"
repsites_juuva,427,47,webroot_juuva,"6363886557112"
repsites_juuva,428,47,webroot_juuva,"6364370143112"
repsites_juuva,429,47,webroot_juuva,"6364602970112"
repsites_juuva,430,47,webroot_juuva,"6364669438112"
repsites_juuva,431,47,webroot_juuva,"6364722192112"
repsites_juuva,432,47,webroot_juuva,"6364797045112"
repsites_juuva,433,47,webroot_juuva,"6364962452112"
repsites_juuva,434,47,webroot_juuva,"6365208296112"
repsites_juuva,435,47,webroot_juuva,"6365771090112"
repsites_juuva,436,47,webroot_juuva,"6366154076112"
repsites_juuva,437,47,webroot_juuva,"6366390402112"
repsites_juuva,438,47,webroot_juuva,"6366565930112"
repsites_juuva,439,47,webroot_juuva,"6366743462112"
repsites_juuva,440,47,webroot_juuva,"6366746278112"
repsites_juuva,441,47,webroot_juuva,"6367515749112"
repsites_juuva,442,47,webroot_juuva,"6368255123112"
repsites_juuva,443,47,webroot_juuva,"6368223884112"
repsites_juuva,444,47,webroot_juuva,"6368259372112"
repsites_juuva,445,47,webroot_juuva,"6368659847112"
repsites_juuva,446,47,webroot_juuva,"6368774188112"
repsites_juuva,447,47,webroot_juuva,"6369273379112"
repsites_juuva,448,47,webroot_juuva,"6369273127112"
repsites_juuva,449,47,webroot_juuva,"6369608090112"
repsites_juuva,450,47,webroot_juuva,"6369897044112"
repsites_juuva,451,47,webroot_juuva,"6369906080112"
repsites_juuva,452,47,webroot_juuva,"6370199226112"
repsites_juuva,453,47,webroot_juuva,"6370940628112"
repsites_juuva,454,47,webroot_juuva,"6371230069112"
repsites_juuva,455,47,webroot_juuva,"6371236034112"
repsites_juuva,456,47,webroot_juuva,"6371543461112"
repsites_juuva,457,47,webroot_juuva,"6371772806112"
repsites_juuva,458,47,webroot_juuva,"6372429500112"
repsites_juuva,459,47,webroot_juuva,"6372761100112"
repsites_juuva,460,47,webroot_juuva,"6372768047112"
repsites_juuva,461,47,webroot_juuva,"6373137360112"
repsites_juuva,462,47,webroot_juuva,"6373176958112"
repsites_juuva,463,47,webroot_juuva,"6373803179112"
repsites_juuva,464,47,webroot_juuva,"6373842598112"
repsites_juuva,465,47,webroot_juuva,"6374101013112"
repsites_juuva,466,47,webroot_juuva,"6373548160112"
repsites_juuva,467,47,webroot_juuva,"6374906649112"
repsites_juuva,468,47,webroot_juuva,"6375122906112"
repsites_juuva,469,47,webroot_juuva,"6375188929112"
repsites_juuva,470,47,webroot_juuva,"6375387744112"
repsites_juuva,471,47,webroot_juuva,"6375390797112"
repsites_juuva,472,47,webroot_juuva,"6375390971112"
repsites_juuva,473,47,webroot_juuva,"6375500068112"
repsites_juuva,474,47,webroot_juuva,"6375695113112"
repsites_juuva,475,47,webroot_juuva,"6376271100112"
repsites_juuva,476,47,webroot_juuva,"6376597743112"
repsites_juuva,477,47,webroot_juuva,"6376850775112"
repsites_juuva,478,47,webroot_juuva,"6377055105112"
repsites_juuva,479,47,webroot_juuva,"6377284139112"
repsites_juuva,480,47,webroot_juuva,"6377473506112"
repsites_juuva,481,47,webroot_juuva,"6378214269112"
repsites_juuva,482,47,webroot_juuva,"6378839029112"
repsites_juuva,483,47,webroot_juuva,"6378936840112"
repsites_juuva,485,47,webroot_juuva,"6379606981112"
repsites_juuva,486,47,webroot_juuva,"6380007785112"
repsites_juuva,487,47,webroot_juuva,"6380467997112"
repsites_juuva,488,47,webroot_juuva,"6382219900112"
repsites_juuva,489,47,webroot_juuva,"6382222756112"
repsites_juuva,490,47,webroot_juuva,"6383526289112"
repsites_juuva,491,47,webroot_juuva,"6384174460112"
repsites_kannaway,56,0,webroot_common,"2260747885001"
repsites_kannaway,57,0,webroot_common,"2257907812001"
repsites_kannaway,58,0,webroot_common,"2243502796001"
repsites_kannaway,59,0,webroot_common,"2228795631001"
repsites_kannaway,60,0,webroot_common,"2238354953001"
repsites_kannaway,61,0,webroot_common,"2243502794001"
repsites_kannaway,62,0,webroot_common,"2224169856001"
repsites_kannaway,63,0,webroot_common,"2238366370001"
repsites_kannaway,64,220,webroot_kannaway,"6307720746112"
repsites_kannaway,65,220,webroot_kannaway,"6307721729112"
repsites_kannaway,66,220,webroot_kannaway,"6307720826112"
repsites_kannaway,67,220,webroot_kannaway,"6307722018112"
repsites_kannaway,68,220,webroot_kannaway,"6307721432112"
repsites_kannaway,69,220,webroot_kannaway,"6307721225112"
repsites_kannaway,70,220,webroot_kannaway,"6307721227112"
repsites_kannaway,71,220,webroot_kannaway,"6307723013112"
repsites_kannaway,72,220,webroot_kannaway,"6307722415112"
repsites_kannaway,73,220,webroot_kannaway,"6307723211112"
repsites_kannaway,92,220,webroot_kannaway,"6307721432112"
repsites_kannaway,93,220,webroot_kannaway,"6307721225112"
repsites_kannaway,94,220,webroot_kannaway,"6307721227112"
repsites_kannaway,95,220,webroot_kannaway,"6307723013112"
repsites_kannaway,96,220,webroot_kannaway,"6307722415112"
repsites_kannaway,97,220,webroot_kannaway,"6307723211112"
repsites_kannaway,126,220,webroot_kannaway,"6308697511112"
repsites_kannaway,127,220,webroot_kannaway,"6308696820112"
repsites_kannaway,128,220,webroot_kannaway,"6308630405112"
repsites_kannaway,129,220,webroot_kannaway,"6308627915112"
repsites_kannaway,130,220,webroot_kannaway,"6308466021112"
repsites_kannaway,131,220,webroot_kannaway,"6308465820112"
repsites_kannaway,132,220,webroot_kannaway,"6308463793112"
repsites_kannaway,133,220,webroot_kannaway,"6308380761112"
repsites_kannaway,148,220,webroot_kannaway,"6308696338112"
repsites_kannaway,149,220,webroot_kannaway,"6308306966112"
repsites_kannaway,150,220,webroot_kannaway,"6308313257112"
repsites_kannaway,151,220,webroot_kannaway,"6308379691112"
repsites_kannaway,152,220,webroot_kannaway,"6308466074112"
repsites_kannaway,153,220,webroot_kannaway,"6308466495112"
repsites_kannaway,154,220,webroot_kannaway,"6308464644112"
repsites_kannaway,155,220,webroot_kannaway,"6308626326112"
repsites_kannaway,157,220,webroot_kannaway,"6308699168112"
repsites_kannaway,172,220,webroot_kannaway,"6308306572112"
repsites_kannaway,173,220,webroot_kannaway,"6308310890112"
repsites_kannaway,174,220,webroot_kannaway,"6308381743112"
repsites_kannaway,175,220,webroot_kannaway,"6308465179112"
repsites_kannaway,176,220,webroot_kannaway,"6308463733112"
repsites_kannaway,177,220,webroot_kannaway,"6308467496112"
repsites_kannaway,178,220,webroot_kannaway,"6308627426112"
repsites_kannaway,179,220,webroot_kannaway,"6308631711112"
repsites_kannaway,180,220,webroot_kannaway,"6308699070112"
repsites_kannaway,181,220,webroot_kannaway,"6308698080112"
repsites_kannaway,182,220,webroot_kannaway,"6308307061112"
repsites_kannaway,183,220,webroot_kannaway,"6308311982112"
repsites_kannaway,184,220,webroot_kannaway,"6308382341112"
repsites_kannaway,185,220,webroot_kannaway,"6308463405112"
repsites_kannaway,186,220,webroot_kannaway,"6308463814112"
repsites_kannaway,187,220,webroot_kannaway,"6308464643112"
repsites_kannaway,188,220,webroot_kannaway,"6308629192112"
repsites_kannaway,189,220,webroot_kannaway,"6308630813112"
repsites_kannaway,190,220,webroot_kannaway,"6308697303112"
repsites_kannaway,191,220,webroot_kannaway,"6308697887112"
repsites_kannaway,244,220,webroot_kannaway,"6307720746112"
repsites_kannaway,245,220,webroot_kannaway,"6307721729112"
repsites_kannaway,254,220,webroot_kannaway,"6308306371112"
repsites_kannaway,255,220,webroot_kannaway,"6308312759112"
repsites_kannaway,256,220,webroot_kannaway,"6308381454112"
repsites_kannaway,257,220,webroot_kannaway,"6308462511112"
repsites_kannaway,258,220,webroot_kannaway,"6308464126112"
repsites_kannaway,259,220,webroot_kannaway,"6308464329112"
repsites_kannaway,260,220,webroot_kannaway,"6308626027112"
repsites_kannaway,261,220,webroot_kannaway,"6308631320112"
repsites_kannaway,262,220,webroot_kannaway,"6308696530112"
repsites_kannaway,263,220,webroot_kannaway,"6308699478112"
repsites_kannaway,279,220,webroot_kannaway,"6307721729112"
repsites_kannaway,338,220,webroot_kannaway,"6308309031112"
repsites_kannaway,339,220,webroot_kannaway,"6308309811112"
repsites_kannaway,340,220,webroot_kannaway,"6308381949112"
repsites_kannaway,341,220,webroot_kannaway,"6308465483112"
repsites_kannaway,342,220,webroot_kannaway,"6308466886112	"
repsites_kannaway,343,220,webroot_kannaway,"6308466024112"
repsites_kannaway,344,220,webroot_kannaway,"6308627140112"
repsites_kannaway,345,220,webroot_kannaway,"6308630807112"
repsites_kannaway,346,220,webroot_kannaway,"6308696030112"
repsites_kannaway,347,220,webroot_kannaway,"6308699280112"
repsites_kannaway,372,220,webroot_kannaway,"6308310889112"
repsites_kannaway,373,220,webroot_kannaway,"6308308538112"
repsites_kannaway,375,220,webroot_kannaway,"6307721823112"
repsites_kannaway,377,220,webroot_kannaway,"6307721823112"
repsites_kannaway,378,220,webroot_kannaway,"6307722807112"
repsites_kannaway,380,220,webroot_kannaway,"6307722807112"
repsites_kannaway,381,220,webroot_kannaway,"6308700427112"
repsites_kannaway,382,220,webroot_kannaway,"6307722807112"
repsites_kannaway,383,220,webroot_kannaway,"6307721729112"
repsites_kannaway,384,220,webroot_kannaway,"6307720746112"
repsites_kannaway,385,220,webroot_kannaway,"6307720826112"
repsites_kannaway,386,220,webroot_kannaway,"6307722018112"
repsites_kannaway,394,220,webroot_kannaway,"6307574995112"
repsites_kannaway,395,220,webroot_kannaway,"6307573717112"
repsites_kannaway,396,220,webroot_kannaway,"6307577272112"
repsites_kannaway,397,220,webroot_kannaway,"6307574616112"
repsites_kannaway,398,220,webroot_kannaway,"6307577989112"
repsites_kannaway,399,220,webroot_kannaway,"6308269353112	"
repsites_kannaway,400,220,webroot_kannaway,"6308269644112"
repsites_kannaway,401,220,webroot_kannaway,"6308267472112"
repsites_kannaway,402,220,webroot_kannaway,"6308267671112"
repsites_kannaway,403,220,webroot_kannaway,"6307722807112"
repsites_kannaway,404,220,webroot_kannaway,"6308267869112"
repsites_kannaway,405,220,webroot_kannaway,"6307722807112"
repsites_kannaway,407,220,webroot_kannaway,"6308268286112"
repsites_kannaway,408,220,webroot_kannaway,"6308269847112	"
repsites_kannaway,409,220,webroot_kannaway,"6308308634112"
repsites_kannaway,410,220,webroot_kannaway,"6308311190112"
repsites_kannaway,411,220,webroot_kannaway,"6308382742112"
repsites_kannaway,412,220,webroot_kannaway,"6308463699112"
repsites_kannaway,413,220,webroot_kannaway,"6308463422112"
repsites_kannaway,414,220,webroot_kannaway,"6308467108112"
repsites_kannaway,415,220,webroot_kannaway,"6308629989112"
repsites_kannaway,416,220,webroot_kannaway,"6308631502112"
repsites_kannaway,417,220,webroot_kannaway,"6308697009112"
repsites_kannaway,418,220,webroot_kannaway,"6308699875112"
repsites_kannaway,419,220,webroot_kannaway,"6308700426112"
repsites_kannaway,420,220,webroot_kannaway,"6308697448112"
repsites_kannaway,421,220,webroot_kannaway,"6308698339112"
repsites_kannaway,422,220,webroot_kannaway,"6308701492112"
repsites_kannaway,423,220,webroot_kannaway,"6308701795112"
repsites_kannaway,425,220,webroot_kannaway,"6308761982112"
repsites_kannaway,426,220,webroot_kannaway,"6308768152112"
repsites_kannaway,427,220,webroot_kannaway,"6310307313112"
repsites_kannaway,428,220,webroot_kannaway,"6310332963112"
repsites_kyani,56,0,webroot_common,"2260747885001"
repsites_kyani,57,0,webroot_common,"2257907812001"
repsites_kyani,58,0,webroot_common,"2243502796001"
repsites_kyani,59,0,webroot_common,"2228795631001"
repsites_kyani,60,0,webroot_common,"2238354953001"
repsites_kyani,61,0,webroot_common,"2243502794001"
repsites_kyani,62,0,webroot_common,"2224169856001"
repsites_kyani,63,0,webroot_common,"2238366370001"
repsites_kyani,64,0,webroot_common,"6121030061001"
repsites_kyani,65,133,webroot_kyani,"6121030580001"
repsites_kyani,66,133,webroot_kyani,"6121027374001"
repsites_kyani,67,0,webroot_common,"6121030065001"
repsites_kyani,73,133,webroot_kyani,"6121103594001"
repsites_kyani,74,133,webroot_kyani,"6121030061001"
repsites_kyani,75,133,webroot_kyani,"6121125333001"
